,URL,Rank,Title,World_Gross,Domestic_Gross,Domestic_Percentage,Foreign_Gross,Foreign_Percentage,Year,Distributor,Domestic_Opening,Budget,Release_Month,Rating,Runtime,Genres,Markets
0,/title/tt0499549/?ref_=bo_cso_table_1,1,Avatar,2847246203,760507625.0,26.7,2086738578,73.3,2009-01-01,Twentieth Century Fox,77025481.0,237000000.0,1900-12-01,PG13,2 hr 42 min,"Action
    
        Adventure
    
        Fantasy
    
        SciFi",77.0
1,/title/tt0499549/?ref_=bo_cso_table_1,1,Avatar,2847246203,760507625.0,26.7,2086738578,73.3,2009-01-01,Twentieth Century Fox,77025481.0,237000000.0,1900-12-01,PG13,2 hr 42 min,"Action
    
        Adventure
    
        Fantasy
    
        SciFi",77.0
2,/title/tt4154796/?ref_=bo_cso_table_2,2,Avengers: Endgame,2797501328,858373000.0,30.7,1939128328,69.3,2019-01-01,Walt Disney Studios Motion Pictures,357115007.0,356000000.0,1900-04-01,PG13,3 hr 1 min,"Action
    
        Adventure
    
        Drama
    
        SciFi",77.0
3,/title/tt4154796/?ref_=bo_cso_table_2,2,Avengers: Endgame,2797501328,858373000.0,30.7,1939128328,69.3,2019-01-01,Walt Disney Studios Motion Pictures,357115007.0,356000000.0,1900-04-01,PG13,3 hr 1 min,"Action
    
        Adventure
    
        Drama
    
        SciFi",77.0
4,/title/tt0120338/?ref_=bo_cso_table_3,3,Titanic,2201647264,659363944.0,30.0,1542283320,70.0,1997-01-01,Paramount Pictures,28638131.0,200000000.0,1900-12-01,PG13,3 hr 14 min,"Drama
    
        Romance",
5,/title/tt0120338/?ref_=bo_cso_table_3,3,Titanic,2201647264,659363944.0,30.0,1542283320,70.0,1997-01-01,Paramount Pictures,28638131.0,200000000.0,1900-12-01,PG13,3 hr 14 min,"Drama
    
        Romance",
6,/title/tt2488496/?ref_=bo_cso_table_4,4,Star Wars: Episode VII  The Force Awakens,2069521700,936662225.0,45.3,1132859475,54.7,2015-01-01,Walt Disney Studios Motion Pictures,247966675.0,245000000.0,1900-12-01,PG13,2 hr 18 min,"Action
    
        Adventure
    
        SciFi",62.0
7,/title/tt2488496/?ref_=bo_cso_table_4,4,Star Wars: Episode VII  The Force Awakens,2069521700,936662225.0,45.3,1132859475,54.7,2015-01-01,Walt Disney Studios Motion Pictures,247966675.0,245000000.0,1900-12-01,PG13,2 hr 18 min,"Action
    
        Adventure
    
        SciFi",62.0
8,/title/tt4154756/?ref_=bo_cso_table_5,5,Avengers: Infinity War,2048359754,678815482.0,33.1,1369544272,66.9,2018-01-01,Walt Disney Studios Motion Pictures,257698183.0,,1900-04-01,PG13,2 hr 29 min,"Action
    
        Adventure
    
        SciFi",54.0
9,/title/tt4154756/?ref_=bo_cso_table_5,5,Avengers: Infinity War,2048359754,678815482.0,33.1,1369544272,66.9,2018-01-01,Walt Disney Studios Motion Pictures,257698183.0,,1900-04-01,PG13,2 hr 29 min,"Action
    
        Adventure
    
        SciFi",54.0
10,/title/tt10872600/?ref_=bo_cso_table_6,6,SpiderMan: No Way Home,1693087059,722987059.0,42.7,970100000,57.3,2021-01-01,Sony Pictures Entertainment (SPE),260138569.0,,1900-12-01,PG13,2 hr 28 min,"Action
    
        Adventure
    
        Fantasy
    
        SciFi",54.0
11,/title/tt10872600/?ref_=bo_cso_table_6,6,SpiderMan: No Way Home,1693087059,722987059.0,42.7,970100000,57.3,2021-01-01,Sony Pictures Entertainment (SPE),260138569.0,,1900-12-01,PG13,2 hr 28 min,"Action
    
        Adventure
    
        Fantasy
    
        SciFi",54.0
12,/title/tt0369610/?ref_=bo_cso_table_7,7,Jurassic World,1670516444,652385625.0,39.0,1018130819,61.0,2015-01-01,Universal Pictures,208806270.0,150000000.0,1900-06-01,PG13,2 hr 4 min,"Action
    
        Adventure
    
        SciFi",66.0
13,/title/tt0369610/?ref_=bo_cso_table_7,7,Jurassic World,1670516444,652385625.0,39.0,1018130819,61.0,2015-01-01,Universal Pictures,208806270.0,150000000.0,1900-06-01,PG13,2 hr 4 min,"Action
    
        Adventure
    
        SciFi",66.0
14,/title/tt6105098/?ref_=bo_cso_table_8,8,The Lion King,1662899439,543638043.0,32.7,1119261396,67.3,2019-01-01,Walt Disney Studios Motion Pictures,191770759.0,260000000.0,1900-07-01,PG,1 hr 58 min,"Adventure
    
        Animation
    
        Drama
    
        Family
    
        Musical",56.0
15,/title/tt6105098/?ref_=bo_cso_table_8,8,The Lion King,1662899439,543638043.0,32.7,1119261396,67.3,2019-01-01,Walt Disney Studios Motion Pictures,1586753.0,45000000.0,1900-06-01,G,1 hr 28 min,"Adventure
    
        Animation
    
        Drama
    
        Family
    
        Musical",7.0
16,/title/tt6105098/?ref_=bo_cso_table_8,8,The Lion King,1662899439,543638043.0,32.7,1119261396,67.3,2019-01-01,Walt Disney Studios Motion Pictures,191770759.0,260000000.0,1900-07-01,PG,1 hr 58 min,"Adventure
    
        Animation
    
        Drama
    
        Family
    
        Musical",56.0
17,/title/tt6105098/?ref_=bo_cso_table_8,8,The Lion King,1662899439,543638043.0,32.7,1119261396,67.3,2019-01-01,Walt Disney Studios Motion Pictures,1586753.0,45000000.0,1900-06-01,G,1 hr 28 min,"Adventure
    
        Animation
    
        Drama
    
        Family
    
        Musical",7.0
18,/title/tt0848228/?ref_=bo_cso_table_9,9,The Avengers,1518815515,623357910.0,41.0,895457605,59.0,2012-01-01,Walt Disney Studios Motion Pictures,207438708.0,220000000.0,1900-04-01,PG13,2 hr 23 min,"Action
    
        Adventure
    
        SciFi",60.0
19,/title/tt0848228/?ref_=bo_cso_table_9,9,The Avengers,1518815515,623357910.0,41.0,895457605,59.0,2012-01-01,Walt Disney Studios Motion Pictures,207438708.0,220000000.0,1900-04-01,PG13,2 hr 23 min,"Action
    
        Adventure
    
        SciFi",60.0
20,/title/tt2820852/?ref_=bo_cso_table_10,10,Furious 7,1515341399,353007020.0,23.3,1162334379,76.7,2015-01-01,Universal Pictures,147187040.0,190000000.0,1900-04-01,PG13,2 hr 17 min,"Action
    
        Thriller",68.0
21,/title/tt2820852/?ref_=bo_cso_table_10,10,Furious 7,1515341399,353007020.0,23.3,1162334379,76.7,2015-01-01,Universal Pictures,147187040.0,190000000.0,1900-04-01,PG13,2 hr 17 min,"Action
    
        Thriller",68.0
22,/title/tt4520988/?ref_=bo_cso_table_11,11,Frozen II,1450026933,477373578.0,32.9,972653355,67.1,2019-01-01,Walt Disney Studios Motion Pictures,130263358.0,150000000.0,1900-11-01,PG,1 hr 43 min,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy
    
        Musical",68.0
23,/title/tt4520988/?ref_=bo_cso_table_11,11,Frozen II,1450026933,477373578.0,32.9,972653355,67.1,2019-01-01,Walt Disney Studios Motion Pictures,130263358.0,150000000.0,1900-11-01,PG,1 hr 43 min,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy
    
        Musical",68.0
24,/title/tt2395427/?ref_=bo_cso_table_12,12,Avengers: Age of Ultron,1402809540,459005868.0,32.7,943803672,67.3,2015-01-01,Walt Disney Studios Motion Pictures,191271109.0,250000000.0,1900-04-01,PG13,2 hr 21 min,"Action
    
        Adventure
    
        SciFi",66.0
25,/title/tt2395427/?ref_=bo_cso_table_12,12,Avengers: Age of Ultron,1402809540,459005868.0,32.7,943803672,67.3,2015-01-01,Walt Disney Studios Motion Pictures,191271109.0,250000000.0,1900-04-01,PG13,2 hr 21 min,"Action
    
        Adventure
    
        SciFi",66.0
26,/title/tt1825683/?ref_=bo_cso_table_13,13,Black Panther,1347597973,700426566.0,52.0,647171407,48.0,2018-01-01,Walt Disney Studios Motion Pictures,202003951.0,,1900-02-01,PG13,2 hr 14 min,"Action
    
        Adventure
    
        SciFi",54.0
27,/title/tt1825683/?ref_=bo_cso_table_13,13,Black Panther,1347597973,700426566.0,52.0,647171407,48.0,2018-01-01,Walt Disney Studios Motion Pictures,202003951.0,,1900-02-01,PG13,2 hr 14 min,"Action
    
        Adventure
    
        SciFi",54.0
28,/title/tt1201607/?ref_=bo_cso_table_14,14,Harry Potter and the Deathly Hallows: Part 2,1342321665,381409310.0,28.4,960912355,71.6,2011-01-01,Warner Bros.,169189427.0,,1900-07-01,PG13,2 hr 10 min,"Adventure
    
        Fantasy
    
        Mystery",60.0
29,/title/tt1201607/?ref_=bo_cso_table_14,14,Harry Potter and the Deathly Hallows: Part 2,1342321665,381409310.0,28.4,960912355,71.6,2011-01-01,Warner Bros.,169189427.0,,1900-07-01,PG13,2 hr 10 min,"Adventure
    
        Fantasy
    
        Mystery",60.0
30,/title/tt2527336/?ref_=bo_cso_table_15,15,Star Wars: Episode VIII  The Last Jedi,1332698830,620181382.0,46.5,712517448,53.5,2017-01-01,Walt Disney Studios Motion Pictures,220009584.0,317000000.0,1900-12-01,PG13,2 hr 32 min,"Action
    
        Adventure
    
        Fantasy
    
        SciFi",52.0
31,/title/tt2527336/?ref_=bo_cso_table_15,15,Star Wars: Episode VIII  The Last Jedi,1332698830,620181382.0,46.5,712517448,53.5,2017-01-01,Walt Disney Studios Motion Pictures,220009584.0,317000000.0,1900-12-01,PG13,2 hr 32 min,"Action
    
        Adventure
    
        Fantasy
    
        SciFi",52.0
32,/title/tt4881806/?ref_=bo_cso_table_16,16,Jurassic World: Fallen Kingdom,1310466296,417719760.0,31.9,892746536,68.1,2018-01-01,Universal Pictures,148024610.0,170000000.0,1900-06-01,PG13,2 hr 8 min,"Action
    
        Adventure
    
        SciFi",66.0
33,/title/tt4881806/?ref_=bo_cso_table_16,16,Jurassic World: Fallen Kingdom,1310466296,417719760.0,31.9,892746536,68.1,2018-01-01,Universal Pictures,148024610.0,170000000.0,1900-06-01,PG13,2 hr 8 min,"Action
    
        Adventure
    
        SciFi",66.0
34,/title/tt2294629/?ref_=bo_cso_table_17,17,Frozen,1281508100,400953009.0,31.3,880555091,68.7,2013-01-01,Walt Disney Studios Motion Pictures,243390.0,150000000.0,1900-11-01,PG,1 hr 42 min,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy
    
        Musical",56.0
35,/title/tt2294629/?ref_=bo_cso_table_17,17,Frozen,1281508100,400953009.0,31.3,880555091,68.7,2013-01-01,Walt Disney Studios Motion Pictures,243390.0,150000000.0,1900-11-01,PG,1 hr 42 min,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy
    
        Musical",56.0
36,/title/tt2771200/?ref_=bo_cso_table_18,18,Beauty and the Beast,1273576220,504481165.0,39.6,769095055,60.4,2017-01-01,Walt Disney Studios Motion Pictures,174750616.0,160000000.0,1900-03-01,PG,2 hr 9 min,"Adventure
    
        Family
    
        Fantasy
    
        Musical
    
        Romance",52.0
37,/title/tt2771200/?ref_=bo_cso_table_18,18,Beauty and the Beast,1273576220,504481165.0,39.6,769095055,60.4,2017-01-01,Walt Disney Studios Motion Pictures,174750616.0,160000000.0,1900-03-01,PG,2 hr 9 min,"Adventure
    
        Family
    
        Fantasy
    
        Musical
    
        Romance",52.0
38,/title/tt2771200/?ref_=bo_cso_table_18,18,Beauty and the Beast,1273576220,504481165.0,39.6,769095055,60.4,2017-01-01,Walt Disney Studios Motion Pictures,162146.0,25000000.0,1900-11-01,,1 hr 24 min,"Animation
    
        Family
    
        Fantasy
    
        Musical
    
        Romance",6.0
39,/title/tt3606756/?ref_=bo_cso_table_19,19,Incredibles 2,1243089244,608581744.0,49.0,634507500,51.0,2018-01-01,Walt Disney Studios Motion Pictures,182687905.0,,1900-06-01,PG,1 hr 58 min,"Action
    
        Adventure
    
        Animation
    
        Comedy
    
        Family
    
        SciFi",54.0
40,/title/tt3606756/?ref_=bo_cso_table_19,19,Incredibles 2,1243089244,608581744.0,49.0,634507500,51.0,2018-01-01,Walt Disney Studios Motion Pictures,182687905.0,,1900-06-01,PG,1 hr 58 min,"Action
    
        Adventure
    
        Animation
    
        Comedy
    
        Family
    
        SciFi",54.0
41,/title/tt4630562/?ref_=bo_cso_table_20,20,The Fate of the Furious,1236005118,226008385.0,18.3,1009996733,81.7,2017-01-01,Universal Pictures,98786705.0,250000000.0,1900-04-01,PG13,2 hr 16 min,"Action
    
        Crime
    
        Thriller",66.0
42,/title/tt4630562/?ref_=bo_cso_table_20,20,The Fate of the Furious,1236005118,226008385.0,18.3,1009996733,81.7,2017-01-01,Universal Pictures,98786705.0,250000000.0,1900-04-01,PG13,2 hr 16 min,"Action
    
        Crime
    
        Thriller",66.0
43,/title/tt1300854/?ref_=bo_cso_table_21,21,Iron Man 3,1214811252,409013994.0,33.7,805797258,66.3,2013-01-01,Walt Disney Studios Motion Pictures,174144585.0,200000000.0,1900-04-01,PG13,2 hr 10 min,"Action
    
        Adventure
    
        SciFi",66.0
44,/title/tt1300854/?ref_=bo_cso_table_21,21,Iron Man 3,1214811252,409013994.0,33.7,805797258,66.3,2013-01-01,Walt Disney Studios Motion Pictures,174144585.0,200000000.0,1900-04-01,PG13,2 hr 10 min,"Action
    
        Adventure
    
        SciFi",66.0
45,/title/tt2293640/?ref_=bo_cso_table_22,22,Minions,1159444662,336045770.0,29.0,823398892,71.0,2015-01-01,Universal Pictures,115718405.0,74000000.0,1900-04-01,PG,1 hr 31 min,"Adventure
    
        Animation
    
        Comedy
    
        Crime
    
        Family
    
        SciFi",67.0
46,/title/tt2293640/?ref_=bo_cso_table_22,22,Minions,1159444662,336045770.0,29.0,823398892,71.0,2015-01-01,Universal Pictures,115718405.0,74000000.0,1900-04-01,PG,1 hr 31 min,"Adventure
    
        Animation
    
        Comedy
    
        Crime
    
        Family
    
        SciFi",67.0
47,/title/tt3498820/?ref_=bo_cso_table_23,23,Captain America: Civil War,1153337496,408084349.0,35.4,745253147,64.6,2016-01-01,Walt Disney Studios Motion Pictures,179139142.0,250000000.0,1900-04-01,PG13,2 hr 27 min,"Action
    
        Adventure
    
        SciFi",48.0
48,/title/tt3498820/?ref_=bo_cso_table_23,23,Captain America: Civil War,1153337496,408084349.0,35.4,745253147,64.6,2016-01-01,Walt Disney Studios Motion Pictures,179139142.0,250000000.0,1900-04-01,PG13,2 hr 27 min,"Action
    
        Adventure
    
        SciFi",48.0
49,/title/tt1477834/?ref_=bo_cso_table_24,24,Aquaman,1148485886,335061807.0,29.2,813424079,70.8,2018-01-01,Warner Bros.,67873522.0,,1900-12-01,PG13,2 hr 23 min,"Action
    
        Adventure
    
        Fantasy
    
        SciFi",47.0
50,/title/tt1477834/?ref_=bo_cso_table_24,24,Aquaman,1148485886,335061807.0,29.2,813424079,70.8,2018-01-01,Warner Bros.,67873522.0,,1900-12-01,PG13,2 hr 23 min,"Action
    
        Adventure
    
        Fantasy
    
        SciFi",47.0
51,/title/tt0167260/?ref_=bo_cso_table_25,25,The Lord of the Rings: The Return of the King,1146030912,377845905.0,33.0,768185007,67.0,2003-01-01,New Line Cinema,72629713.0,94000000.0,1900-12-01,PG13,3 hr 21 min,"Action
    
        Adventure
    
        Drama
    
        Fantasy",67.0
52,/title/tt0167260/?ref_=bo_cso_table_25,25,The Lord of the Rings: The Return of the King,1146030912,377845905.0,33.0,768185007,67.0,2003-01-01,New Line Cinema,72629713.0,94000000.0,1900-12-01,PG13,3 hr 21 min,"Action
    
        Adventure
    
        Drama
    
        Fantasy",67.0
53,/title/tt6320628/?ref_=bo_cso_table_26,26,SpiderMan: Far from Home,1131927996,390532085.0,34.5,741395911,65.5,2019-01-01,Sony Pictures Entertainment (SPE),92579212.0,160000000.0,1900-06-01,PG13,2 hr 9 min,"Action
    
        Adventure
    
        SciFi",67.0
54,/title/tt6320628/?ref_=bo_cso_table_26,26,SpiderMan: Far from Home,1131927996,390532085.0,34.5,741395911,65.5,2019-01-01,Sony Pictures Entertainment (SPE),92579212.0,160000000.0,1900-06-01,PG13,2 hr 9 min,"Action
    
        Adventure
    
        SciFi",67.0
55,/title/tt4154664/?ref_=bo_cso_table_27,27,Captain Marvel,1128462972,426829839.0,37.8,701633133,62.2,2019-01-01,Walt Disney Studios Motion Pictures,153433423.0,160000000.0,1900-03-01,PG13,2 hr 3 min,"Action
    
        Adventure
    
        SciFi",56.0
56,/title/tt4154664/?ref_=bo_cso_table_27,27,Captain Marvel,1128462972,426829839.0,37.8,701633133,62.2,2019-01-01,Walt Disney Studios Motion Pictures,153433423.0,160000000.0,1900-03-01,PG13,2 hr 3 min,"Action
    
        Adventure
    
        SciFi",56.0
57,/title/tt1399103/?ref_=bo_cso_table_28,28,Transformers: Dark of the Moon,1123794079,352390543.0,31.4,771403536,68.6,2011-01-01,DreamWorks,97852865.0,195000000.0,1900-06-01,PG13,2 hr 34 min,"Action
    
        Adventure
    
        SciFi",56.0
58,/title/tt1399103/?ref_=bo_cso_table_28,28,Transformers: Dark of the Moon,1123794079,352390543.0,31.4,771403536,68.6,2011-01-01,DreamWorks,97852865.0,195000000.0,1900-06-01,PG13,2 hr 34 min,"Action
    
        Adventure
    
        SciFi",56.0
59,/title/tt1074638/?ref_=bo_cso_table_29,29,Skyfall,1108569499,304360277.0,27.5,804209222,72.5,2012-01-01,Sony Pictures Entertainment (SPE),88364714.0,200000000.0,1900-10-01,PG13,2 hr 23 min,"Action
    
        Adventure
    
        Thriller",58.0
60,/title/tt1074638/?ref_=bo_cso_table_29,29,Skyfall,1108569499,304360277.0,27.5,804209222,72.5,2012-01-01,Sony Pictures Entertainment (SPE),88364714.0,200000000.0,1900-10-01,PG13,2 hr 23 min,"Action
    
        Adventure
    
        Thriller",58.0
61,/title/tt2109248/?ref_=bo_cso_table_30,30,Transformers: Age of Extinction,1104054072,245439076.0,22.2,858614996,77.8,2014-01-01,Paramount Pictures,100038390.0,210000000.0,1900-06-01,PG13,2 hr 45 min,"Action
    
        Adventure
    
        SciFi",58.0
62,/title/tt2109248/?ref_=bo_cso_table_30,30,Transformers: Age of Extinction,1104054072,245439076.0,22.2,858614996,77.8,2014-01-01,Paramount Pictures,100038390.0,210000000.0,1900-06-01,PG13,2 hr 45 min,"Action
    
        Adventure
    
        SciFi",58.0
63,/title/tt1345836/?ref_=bo_cso_table_31,31,The Dark Knight Rises,1081142612,448139099.0,41.4,633003513,58.6,2012-01-01,Warner Bros.,160887295.0,250000000.0,1900-07-01,PG13,2 hr 44 min,"Action
    
        Crime
    
        Drama",56.0
64,/title/tt1345836/?ref_=bo_cso_table_31,31,The Dark Knight Rises,1081142612,448139099.0,41.4,633003513,58.6,2012-01-01,Warner Bros.,160887295.0,250000000.0,1900-07-01,PG13,2 hr 44 min,"Action
    
        Crime
    
        Drama",56.0
65,/title/tt7286456/?ref_=bo_cso_table_32,32,Joker,1074419384,335451311.0,31.2,738968073,68.8,2019-01-01,Warner Bros.,96202337.0,55000000.0,1900-10-01,R,2 hr 2 min,"Crime
    
        Drama
    
        Thriller",44.0
66,/title/tt7286456/?ref_=bo_cso_table_32,32,Joker,1074419384,335451311.0,31.2,738968073,68.8,2019-01-01,Warner Bros.,96202337.0,55000000.0,1900-10-01,R,2 hr 2 min,"Crime
    
        Drama
    
        Thriller",44.0
67,/title/tt2527338/?ref_=bo_cso_table_33,33,Star Wars: Episode IX  The Rise of Skywalker,1074149279,515202542.0,48.0,558946737,52.0,2019-01-01,Walt Disney Studios Motion Pictures,177383864.0,275000000.0,1900-12-01,PG13,2 hr 21 min,"Action
    
        Adventure
    
        Fantasy
    
        SciFi",54.0
68,/title/tt2527338/?ref_=bo_cso_table_33,33,Star Wars: Episode IX  The Rise of Skywalker,1074149279,515202542.0,48.0,558946737,52.0,2019-01-01,Walt Disney Studios Motion Pictures,177383864.0,275000000.0,1900-12-01,PG13,2 hr 21 min,"Action
    
        Adventure
    
        Fantasy
    
        SciFi",54.0
69,/title/tt1979376/?ref_=bo_cso_table_34,34,Toy Story 4,1073394593,434038008.0,40.4,639356585,59.6,2019-01-01,Walt Disney Studios Motion Pictures,120908065.0,200000000.0,1900-06-01,G,1 hr 40 min,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy",54.0
70,/title/tt1979376/?ref_=bo_cso_table_34,34,Toy Story 4,1073394593,434038008.0,40.4,639356585,59.6,2019-01-01,Walt Disney Studios Motion Pictures,120908065.0,200000000.0,1900-06-01,G,1 hr 40 min,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy",54.0
71,/title/tt0435761/?ref_=bo_cso_table_35,35,Toy Story 3,1066970811,415004880.0,38.9,651965931,61.1,2010-01-01,Walt Disney Studios Motion Pictures,110307189.0,200000000.0,1900-06-01,,1 hr 43 min,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy",60.0
72,/title/tt0435761/?ref_=bo_cso_table_35,35,Toy Story 3,1066970811,415004880.0,38.9,651965931,61.1,2010-01-01,Walt Disney Studios Motion Pictures,110307189.0,200000000.0,1900-06-01,,1 hr 43 min,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy",60.0
73,/title/tt0383574/?ref_=bo_cso_table_36,36,Pirates of the Caribbean: Dead Man's Chest,1066179747,423315812.0,39.7,642863935,60.3,2006-01-01,Walt Disney Studios Motion Pictures,135634554.0,225000000.0,1900-07-01,PG13,2 hr 31 min,"Action
    
        Adventure
    
        Fantasy",44.0
74,/title/tt0383574/?ref_=bo_cso_table_36,36,Pirates of the Caribbean: Dead Man's Chest,1066179747,423315812.0,39.7,642863935,60.3,2006-01-01,Walt Disney Studios Motion Pictures,135634554.0,225000000.0,1900-07-01,PG13,2 hr 31 min,"Action
    
        Adventure
    
        Fantasy",44.0
75,/title/tt0110357/?ref_=bo_cso_table_37,37,The Lion King,1063611805,422783777.0,39.8,640828028,60.2,1994-01-01,Walt Disney Studios Motion Pictures,191770759.0,260000000.0,1900-07-01,PG,1 hr 58 min,"Adventure
    
        Animation
    
        Drama
    
        Family
    
        Musical",56.0
76,/title/tt0110357/?ref_=bo_cso_table_37,37,The Lion King,1063611805,422783777.0,39.8,640828028,60.2,1994-01-01,Walt Disney Studios Motion Pictures,1586753.0,45000000.0,1900-06-01,G,1 hr 28 min,"Adventure
    
        Animation
    
        Drama
    
        Family
    
        Musical",7.0
77,/title/tt0110357/?ref_=bo_cso_table_37,37,The Lion King,1063611805,422783777.0,39.8,640828028,60.2,1994-01-01,Walt Disney Studios Motion Pictures,191770759.0,260000000.0,1900-07-01,PG,1 hr 58 min,"Adventure
    
        Animation
    
        Drama
    
        Family
    
        Musical",56.0
78,/title/tt0110357/?ref_=bo_cso_table_37,37,The Lion King,1063611805,422783777.0,39.8,640828028,60.2,1994-01-01,Walt Disney Studios Motion Pictures,1586753.0,45000000.0,1900-06-01,G,1 hr 28 min,"Adventure
    
        Animation
    
        Drama
    
        Family
    
        Musical",7.0
79,/title/tt3748528/?ref_=bo_cso_table_38,38,Rogue One: A Star Wars Story,1056057720,532177324.0,50.4,523880396,49.6,2016-01-01,Walt Disney Studios Motion Pictures,155081681.0,200000000.0,1900-12-01,PG13,2 hr 13 min,"Action
    
        Adventure
    
        SciFi",53.0
80,/title/tt3748528/?ref_=bo_cso_table_38,38,Rogue One: A Star Wars Story,1056057720,532177324.0,50.4,523880396,49.6,2016-01-01,Walt Disney Studios Motion Pictures,155081681.0,200000000.0,1900-12-01,PG13,2 hr 13 min,"Action
    
        Adventure
    
        SciFi",53.0
81,/title/tt6139732/?ref_=bo_cso_table_39,39,Aladdin,1050693953,355559216.0,33.8,695134737,66.2,2019-01-01,Walt Disney Studios Motion Pictures,91500929.0,183000000.0,1900-05-01,PG,2 hr 8 min,"Adventure
    
        Comedy
    
        Family
    
        Fantasy
    
        Musical
    
        Romance",53.0
82,/title/tt6139732/?ref_=bo_cso_table_39,39,Aladdin,1050693953,355559216.0,33.8,695134737,66.2,2019-01-01,Walt Disney Studios Motion Pictures,91500929.0,183000000.0,1900-05-01,PG,2 hr 8 min,"Adventure
    
        Comedy
    
        Family
    
        Fantasy
    
        Musical
    
        Romance",53.0
83,/title/tt6139732/?ref_=bo_cso_table_39,39,Aladdin,1050693953,355559216.0,33.8,695134737,66.2,2019-01-01,Walt Disney Studios Motion Pictures,196664.0,28000000.0,1900-11-01,,1 hr 30 min,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy
    
        Musical
    
        Romance",6.0
84,/title/tt1298650/?ref_=bo_cso_table_40,40,Pirates of the Caribbean: On Stranger Tides,1045713802,241071802.0,23.0,804642000,77.0,2011-01-01,Walt Disney Studios Motion Pictures,90151958.0,250000000.0,1900-05-01,PG13,2 hr 17 min,"Action
    
        Adventure
    
        Fantasy",53.0
85,/title/tt1298650/?ref_=bo_cso_table_40,40,Pirates of the Caribbean: On Stranger Tides,1045713802,241071802.0,23.0,804642000,77.0,2011-01-01,Walt Disney Studios Motion Pictures,90151958.0,250000000.0,1900-05-01,PG13,2 hr 17 min,"Action
    
        Adventure
    
        Fantasy",53.0
86,/title/tt3469046/?ref_=bo_cso_table_41,41,Despicable Me 3,1034800131,264624300.0,25.6,770175831,74.4,2017-01-01,Universal Pictures,72434025.0,80000000.0,1900-06-01,PG,1 hr 29 min,"Adventure
    
        Animation
    
        Comedy
    
        Crime
    
        Family
    
        SciFi",67.0
87,/title/tt3469046/?ref_=bo_cso_table_41,41,Despicable Me 3,1034800131,264624300.0,25.6,770175831,74.4,2017-01-01,Universal Pictures,72434025.0,80000000.0,1900-06-01,PG,1 hr 29 min,"Adventure
    
        Animation
    
        Comedy
    
        Crime
    
        Family
    
        SciFi",67.0
88,/title/tt0107290/?ref_=bo_cso_table_42,42,Jurassic Park,1033928303,404214720.0,39.1,629713583,60.9,1993-01-01,Universal Pictures,47026828.0,63000000.0,1900-06-01,PG13,2 hr 7 min,"Action
    
        Adventure
    
        SciFi
    
        Thriller",
89,/title/tt0107290/?ref_=bo_cso_table_42,42,Jurassic Park,1033928303,404214720.0,39.1,629713583,60.9,1993-01-01,Universal Pictures,47026828.0,63000000.0,1900-06-01,PG13,2 hr 7 min,"Action
    
        Adventure
    
        SciFi
    
        Thriller",
90,/title/tt2277860/?ref_=bo_cso_table_43,43,Finding Dory,1028570942,486295561.0,47.3,542275381,52.7,2016-01-01,Walt Disney Studios Motion Pictures,135060273.0,,1900-06-01,PG,1 hr 37 min,"Adventure
    
        Animation
    
        Comedy
    
        Family",51.0
91,/title/tt2277860/?ref_=bo_cso_table_43,43,Finding Dory,1028570942,486295561.0,47.3,542275381,52.7,2016-01-01,Walt Disney Studios Motion Pictures,135060273.0,,1900-06-01,PG,1 hr 37 min,"Adventure
    
        Animation
    
        Comedy
    
        Family",51.0
92,/title/tt0120915/?ref_=bo_cso_table_44,44,Star Wars: Episode I  The Phantom Menace,1027082707,474544677.0,46.2,552538030,53.8,1999-01-01,Twentieth Century Fox,64820970.0,115000000.0,1900-05-01,PG,2 hr 16 min,"Action
    
        Adventure
    
        Fantasy
    
        SciFi",3.0
93,/title/tt0120915/?ref_=bo_cso_table_44,44,Star Wars: Episode I  The Phantom Menace,1027082707,474544677.0,46.2,552538030,53.8,1999-01-01,Twentieth Century Fox,64820970.0,115000000.0,1900-05-01,PG,2 hr 16 min,"Action
    
        Adventure
    
        Fantasy
    
        SciFi",3.0
94,/title/tt1014759/?ref_=bo_cso_table_45,45,Alice in Wonderland,1025468216,334191110.0,32.6,691277106,67.4,2010-01-01,Walt Disney Studios Motion Pictures,116101023.0,200000000.0,1900-03-01,PG,1 hr 48 min,"Adventure
    
        Family
    
        Fantasy
    
        Mystery",60.0
95,/title/tt1014759/?ref_=bo_cso_table_45,45,Alice in Wonderland,1025468216,334191110.0,32.6,691277106,67.4,2010-01-01,Walt Disney Studios Motion Pictures,116101023.0,200000000.0,1900-03-01,PG,1 hr 48 min,"Adventure
    
        Family
    
        Fantasy
    
        Mystery",60.0
